name,price,description,link
club c 85,110.00,"Smooth is how you roll. Now, you have the kicks to match. Slip on these Club C 85 sneakers and hit the scene. A simple style means these supple leather shoes pair up with anything. Because sometimes you don't have to say anything to make a statement., ['Style:', '100000158', 'Gender:', 'Men\n', 'Eva midsole\n', 'Molded sockliner\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-white-royal-gum
club c revenge shoes,99.99,"Turn up the volume on your OG collegiate look. A fresh heritage gives these men's Reebok shoes a standout look. Retro colorways keep your style legit, and premium details like a supple full grain leather upper create a luxe vibe. The off-color midsole adds an archival feel., ['Style:', '100075005', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-chalk-flasrd-black
walk ultra 7 dmx max men's shoes,89.99,"Get the feeling of walking on air. These men's shoes are built with cushioning that moves air from your heel to your toe and back again as you walk. They have a leather and textile upper for a supportive fit., ['Style:', '100000466', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-walk-ultra-7-dmx-max-mens-shoes-blk-cold-gry-5-collegiate-roya
club c 85 vintage,130.00,"Taking their cue from the '80s court classic, these shoes are all about simplicity. They have a leather upper and a timeless easy-to-wear style. The EVA midsole gives you lightweight cushioning., ['Style:', '100007796', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-1985-tv-chalk-alabas-vecnav
dmx comfort + walking shoes,69.99,"Because life is not a spectator sport, we designed these Reebok shoes to take you everywhere you want to go. DMX cushioning moves air from heel to toe with every step to give you a springy feel underfoot. On top is a supportive knit upper with a padded tongue and Achilles heel pillow for added comfort. The bold silhouette delivers extra points for style., ['Style:', '100034134', 'Gender:', 'Unisex\n', 'Dmx cushioning\n', 'Eva midsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-dmx-comfort-walking-shoes-core-blk-pure-gry-3-cold-gry-7
premier road plus vi shoes,99.99,"The perfect everyday running shoe this is the Premier Road Plus VI, inspired by the 2009 style. The DMX Foam midsole cushions every step, while the shank plate supports and stabilises your feet., ['Style:', '100074712', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-premier-road-plus-vi-shoes-silvmt-ftwwht-chalk
market classic leather pump shoes,149.99,"If you can dream it, you can build it. These Reebok Classic Leather Pump Shoes are like a master class in mixing. Colors and technology from the '90s Instapump combine with the clean design of the Classic Leather for a style that just won't quit. Need we say more?, ['Style:', '100069829', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-market-classic-leather-pump-shoes-clabur-cogold-chalk
flexagon energy 4 training shoes,79.88,"Keep your energy level high throughout your workout. These men's Reebok training shoes are made with a breathable mesh upper to keep you light on your feet. The FuelFoam midsole rebounds on impact for optimal comfort through jumps and lunges. Grooves in the outsole ensure flexible movement in all directions., ['Style:', '100205377', 'Gender:', 'Men\n', 'Responsive fuelfoam       midsole cushioning\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : synthetic and     mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-flexagon-energy-4-training-shoes-white-grey1-kinetic-b
club c revenge vintage shoes,130.00,"Blast from the past. These tennis-inspired shoes are made of vintage-style leather for an old-school look and feel. Archive-inspired shoes with a gum sole., ['Style:', '100202316', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-white-black-gum
club c 85 vintage shoes,130.00,"Taking their cue from the '80s court classic, these shoes are all about simplicity. They have a leather upper and a timeless easy-to-wear style. The EVA midsole gives you lightweight cushioning., ['Style:', '100007795', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Removable sockliner\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vintage-shoes-chalk-alabas-maroon
club c revenge vintage shoes,89.99,"Feel like you're courtside watching your favorite players when you lace up these Reebok Club C Revenge Vintage shoes. The colors hint at popular refreshments served up fresh for spectators. A terry lining and '90s-inspired tongue logo give you the retro goods., ['Style:', '100201179', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-white-white-black
bb 4000 ii basketball shoes,89.99,"Feel like you found a pair of vintage Reebok shoes in someone's basement. That's the vibe of these BB 4000 II basketball shoes. They've been aged to perfection to give you a legit '80s look and feel. Exposed foam. An original 1980s Reebok Sport tag. Distressed details. That's the shortlist., ['Style:', '100201085', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-chalk-weatheredwhite-vectorred
club c revenge vintage shoes,130.00,"Blast from the past. These tennis-inspired shoes are made of vintage-style leather for an old-school look and feel. Archive-inspired shoes with a gum sole., ['Style:', '100202317', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-vintage-black-white-gum
club c revenge vintage shoes,107.99,"Style:,100001284,Gender:,Men
,Rubber outsole for durability
,Vintage-style leather upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-chalk-croyal-excred
floatzig 1 shoes,175.00,"Why choose between soft and springy? Fast and smooth? Meet the new shape of running, the high energy return FloatZig 1. Designed to inspire everyone to lace up and get outside, these men's Reebok running shoes are built with premium lightweight foam technology in a geometry that enhances cushioning, energy return and a smooth transition to give a unique underfoot experience., ['Style:', '100206592', 'Gender:', 'Men\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatzig-1-shoes-cblack-pugry6-rbkle3
floatzig 1 shoes,109.99,"Why choose between soft and springy? Fast and smooth? Meet the new shape of running, the high energy return FloatZig 1. Designed to inspire everyone to lace up and get outside, these men's Reebok running shoes are built with premium lightweight foam technology in a geometry that enhances cushioning, energy return and a smooth transition to give a unique underfoot experience., ['Style:', '100206724', 'Gender:', 'Men\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatzig-1-shoes-grey1-grey2-classic-beige
floatzig symmetros men's running shoes,109.99,"Your long weekend run has met its match. These men's Reebok running shoes are built with high-rebound Floatride Energy Foam in a geometry that provides a lightweight feel and returns energy with every step. A dual-density midsole smooths out the ride and adds stability over the miles. The elevated stack height puts more foam underfoot for high-mileage running., ['Style:', '100206635', 'Gender:', 'Men\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatzig-symmetros-mens-running-shoes-black-purgry-drksil
nano x4 training shoes,99.99,"The Nano X4 Training Shoes are one of the lightest and most breathable Nano iterations yet. These Reebok training shoes are crafted with enhanced stability and support, without excess design features that add weight. The updated Flexweave (R) woven textile upper is ultralight and a new midfoot ventilation panel allows greater air flow. Ultimate stability comes from the innovative Lift and Run Chassis system, while Floatride Energy Foam cushions every stride., ['Style:', '100211606', 'Gender:', 'Men\n', 'Breathable mesh\n', 'Flexweave (r) knit\n', 'Floatride energy foam     midsole\n', 'Lightweight\n', 'Rubber outsole\n', 'Textile upper\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-green-acid-yellow-bl
nano gym shoes,119.99,"Running, weight training, fitness classes: these men's Reebok training shoes can handle it all. They have the look and feel of a running shoe but are built with the DNA of a training shoe to give you the flexibility to work out how you want to, whether you prefer the treadmill and weight machines or the elliptical and free weights. Bootie construction gives them a comfortable fit and a TPU cradle offers lateral support for lifting., ['Style:', '100208631', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-gym-shoes-footwear-whiteblack
nano x4 training shoes,99.99,"The Nano X4 Training Shoes are one of the lightest and most breathable Nano iterations yet. These Reebok training shoes are crafted with enhanced stability and support, without excess design features that add weight. The updated Flexweave woven textile upper is ultralight and a new midfoot ventilation panel allows greater air flow. Ultimate stability comes from the innovative Lift and Run Chassis system, while Floatride Energy Foam cushions every stride., ['Style:', '100074180', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-ftwwht-soacye-spogre
nano gym shoes,119.99,"Running, weight training, fitness classes: these men's Reebok training shoes can handle it all. They have the look and feel of a running shoe but are built with the DNA of a training shoe to give you the flexibility to work out how you want to, whether you prefer the treadmill and weight machines or the elliptical and free weights. Bootie construction gives them a comfortable fit and a TPU cradle offers lateral support for lifting., ['Style:', '100208629', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-gym-shoes-blackdigital-coral
ers 4000 shoes,119.99,"A bringback from early '90s Reebok running heritage, these ERS 4000 shoes are as legit as it gets. ERS stands for Energy Return System and its midsole technology in its truest form. A retro mix of nylon, suede, and synthetic give texture and depth to the upper. It's like you've already won., ['Style:', '100201027', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-4000-shoes-white-grey-1-grey-3
ers 4000 shoes,119.99,"A bringback from early '90s Reebok running heritage, these ERS 4000 shoes are as legit as it gets. ERS stands for Energy Return System and its midsole technology in its truest form. A retro mix of nylon, suede, and synthetic give texture and depth to the upper. It's like you've already won., ['Style:', '100201026', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-4000-shoes-chalk-kinetic-blue-black
nano court training shoes,150.00,"Step out of the gym and onto the court in these Reebok training shoes. Created for any game you play on the court, whether that's tennis, pickleball, padel, racquetball or badminton. They have a Flexweave upper with extra support where you need it most. A herringbone Griptonite rubber outsole provides multidirectional traction to keep you firmly planted on the court., ['Style:', '100204813', 'Gender:', 'Unisex\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-court-training-shoes-white-black-grey1
reebok x recess nano court shoes,170.00,"Level up your pickleball game as well as your look in these premium Reebok shoes. Designed with Recess, they come equipped with performance details that will enhance any game of tennis or pickleball. A grippy outsole, a plush foam feel, and comfortable knit bootie are court ready. You've got the shoes. Do you have the game?, ['Style:', '100208951', 'Gender:', 'Unisex\n', 'Floatride energy foam\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-recess-nano-court-shoes-chalk-beige-green
reebok smash edge shoes,90.00,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100208243', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-black-white-gum
reebok smash edge shoes,69.99,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100208246', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-black-white-gum-1
reebok smash edge shoes,90.00,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100208241', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-soft-slate-white-gum
reebok smash edge shoes,79.99,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100010473', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-ftwwht-vecnav-pugry2-1
reebok smash edge shoes,69.99,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100208244', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-pinkstucco-white-gum
reebok smash edge shoes,90.00,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100208242', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-darkgreen-white-gum
,130.00,,https://reebok.ca/collections/classics
hammer street shoes,99.99,"Introduced in 1993, the Hammer range first achieved glory on the field before becoming a streetwear icon. Recognised thanks to its distinctive T-Toe, the pair's low-top silhouette is panelled from coated leather and suede., ['Style:', '100202341', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Reinforced t-toe cap\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-hammer-street-shoes-fiercegold-vecotrblue-gum
club c grounds uk shoes,120.00,"Feel like you're lacing up a pair of old-school Club C sneakers straight from the '80s. These Reebok shoes have all the vintage touches you want, from perforations to a debossed heel tab and side stripes. The soft, full grain leather upper gives premium feel along side the Reebok script with side stripes and heel tab., ['Style:', '100202325', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-white-black-gum
hammer street shoes,99.99,"Introduced in 1993, the Hammer range first achieved glory on the field before becoming a streetwear icon. Recognised thanks to its distinctive T-Toe, the pair's low-top silhouette is panelled from coated leather and suede., ['Style:', '100202339', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Reinforced t-toe cap\n', 'Rubber outsole\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-hammer-street-shoes-alabaster-chalk-gum
hammer street shoes,89.99,"Introduced in 1993, The Hammer range first saw glory on the turf, then became an icon on the streets. These Hammer Street shoes build on Reebok's soccer legacy. Originally designed for indoor play, they have a leather upper with a distinctive suede T-toe. An OG splash print graphic embellishes the crosscheck., ['Style:', '100202328', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-hammer-street-shoes-black-white-gum
hammer street shoes,89.99,"Introduced in 1993, The Hammer range first saw glory on the turf, then became an icon on the streets. These Hammer Street shoes build on Reebok's soccer legacy. Originally designed for indoor play, they have a leather upper with a distinctive suede T-toe. An OG splash print graphic embellishes the crosscheck., ['Style:', '100202329', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-hammer-street-shoes-white-black-gum
club c grounds uk shoes,120.00,"Feel like you're lacing up a pair of old-school Club C sneakers straight from the '80s. These Reebok shoes have all the vintage touches you want, from perforations to a debossed heel tab and side stripes. The soft, full grain leather upper gives premium feel along side the Reebok script with side stripes and heel tab., ['Style:', '100202327', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-black-white-gum
club c grounds uk shoes,99.99,"These sneakers pay tribute to the original Club C a minimalist tennis shoe first served in the 80s. It's detailed with the archival Vector logo at the sides and a vintage-style gum sole. An EVA foam midsole provides cushioning and support., ['Style:', '100208288', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-darkmatter-kineticblue-vintage
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the gum rubber cupsole., ['Style:', '100201229', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-midnightplum-unlshdgreen-blac
club c grounds uk shoes,120.00,"Feel like you're lacing up a pair of old-school Club C sneakers straight from the '80s. These Reebok shoes have all the vintage touches you want, from perforations to a debossed heel tab and side stripes. The soft, suede upper flips the Reebok script with the smooth side stripes and heel tab., ['Style:', '100074846', 'Gender:', 'Men\n', 'Textile lining\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-ter-bolcya-bon
nanoflex adventure training shoes,69.99,"Take on any adventure with the Nanoflex Adventure TR Shoes, designed with a breathable mesh upper and lightweight overlays for enhanced support. The TPU heel clip ensures stability with a sleek look, while the MetaSplit outsole offers flexibility for dynamic movements. With added traction on the rubber outsole, each step is secure and confident., ['Style:', '100074521', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nanoflex-adventure-training-shoes-moonst-bon-aciyel
bb 4500 dmx basketball shoes,89.99,"Inspired by our OG DMX cushioning, these Reebok BB 4500 DMX shoes are a fresh take on a classic. Retro style and modern comfort combine, thanks to dynamic cushioning that uses small bubbles that work together to make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100201526', 'Gender:', 'Unisex\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4500-dmx-basketball-shoes-black-grey5-white
campio xt shoes,120.00,"Imagine you're on the pitch in the '90s when you lace up these Reebok Campio XT shoes. Inspired by vintage soccer style, they have a sleek silhouette and colors reminiscent of classic kits. A suede T-toe perfectly sets off the aggressive rubber toe bumper. With their retro-inspired design and contemporary flair, they capture the spirit of both past and present effortlessly., ['Style:', '100220546', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-campio-xt-shoes-ftwrwhite-vectornavy-rbkgum04
bb 4500 dmx basketball shoes,89.99,"Inspired by our OG DMX cushioning, these Reebok BB 4500 DMX shoes are a fresh take on a classic. Retro style and modern comfort combine, thanks to dynamic cushioning that uses small bubbles that work together to make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100204820', 'Gender:', 'Unisex\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4500-dmx-basketball-shoes-white-vectorblue-black
bb 4500 dmx basketball shoes,89.99,"Inspired by our OG DMX cushioning, these Reebok BB 4500 DMX shoes are a fresh take on a classic. Retro style and modern comfort combine, thanks to dynamic cushioning that uses small bubbles that work together to make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100201525', 'Gender:', 'Unisex\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4500-dmx-basketball-shoes-white-white-grey1
bb 4000 ii shoes,89.99,"Feel like you found a pair of vintage Reebok shoes in someone's basement. That's the vibe of these BB 4000 II basketball shoes. They've been aged to perfection to give you a legit '80s look and feel. Exposed foam. An original 1980s Reebok Sport tag. Distressed details. That's the shortlist., ['Style:', '100201325', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-shoes-white-collegiategreen
bb 4000 ii basketball shoes,89.99,"Feel like you found a pair of vintage Reebok shoes in someone's basement. That's the vibe of these BB 4000 II basketball shoes. They've been aged to perfection to give you a legit '80s look and feel. Exposed foam. An original 1980s Reebok Sport tag. Distressed details. That's the shortlist., ['Style:', '100201332', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-chalk-classicbeige
reebok royal bb4500 hi 2 basketball shoes,89.99,"The '90s were home to some of the flashiest basketball uniforms, full of bold and daring color combinations. These Reebok shoes take a trip down memory lane and a few cues from the Pump Omni to give them a retro look. Synthetic details throughout the upper bring that old-school style and a structured feel., ['Style:', '100074734', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-royal-bb4500-hi-2-basketball-shoes-ftwwht-cblack-cblack
court victory pump shoes,169.99,"Endorsed by a tennis great and released in 1990, the Court Victory Pump makes a triumphant return in time to celebrate the 35th anniversary of a monumental moment in tennis history on the red clay courts in Paris. These Reebok shoes with the Pump technology provide a customized fit, and the Hexalite technology delivers lightweight cushioning with every step., ['Style:', '100203275', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-court-victory-pump-shoes-chalk-malblu-pugry3
energen tech plus 2 running shoes,89.99,"Make your next run the smoothest and most comfortable yet. These Reebok running shoes are built with a smooth cushioned Floatride Fuel foam midsole that delivers soft underfoot comfort. The mesh upper is engineered with areas of stretch and targeted support. A hotmelt cage provides lockdown for the midfoot without being rigid or heavy. The LuxComfort sockliner offers an extra layer of cushion for comfort that goes the distance., ['Style:', '100204832', 'Gender:', 'Men\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-plus-2-running-shoes-boundless-blue-black-white
atr pump vertical basketball shoes,129.99,"Originally released in 1993, the Pump Vertical was part of Reebok's legendary Above the Rim line. These basketball shoes harness the power of the Reebok archive, combining an OG colorway, retro details and modern design. The Pump iconic technology offers a customized, locked-in fit., ['Style:', '100074729', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-pump-vertical-basketball-shoes-ftwwht-cblack-pugry4
reebok court advance shoes,69.99,"Lace up a pair of Reebok Classics every time you wear these Court Advance shoes. The palette comes out strong to match up with the shift in weather. The cushioning feels extra plush because you're literally walking on bubbles., ['Style:', '100202583', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-moon-grey3-white
reebok court advance shoes,69.99,"Lace up a pair of Reebok Classics every time you wear these Court Advance shoes. The palette comes out strong to match up with the shift in weather. The cushioning feels extra plush because you're literally walking on bubbles., ['Style:', '100202582', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-chalk-chalk-escapegreen
club c 1985 tv,79.99,"Style:,100007875,Gender:,Unisex
,Die-cut eva midsole for lightweight cushioning
,Durable rubber outsole
,Leather upper
,Removable eva foam sockliner accommodates orthotics
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-1985-tv-ftwwht-chalk-vecblu
reebok x pleasures club c bulc shoes,99.99,"Even as cannabis legalization picks up speed, too many are still behind bars, convicted of what is no longer a crime. Created with L.A.-based streetwear brand Pleasures and part of the Human Rights Now! collection, these shoes stand for justice reform. Made of hairy suede with a reinforced rubber toe cap, they feature Reebok and Pleasures graphics and details., ['Style:', '100206744', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-pleasures-club-c-bulc-shoes-green
the answer dmx,179.99,"A true OG is back. On the heels of a Rookie of the Year campaign, Allen Iverson returned for his second season wearing The Answer DMX the natural successor to The Question. These Reebok shoes are done up in a glossy navy upper while retaining the gold touches that made them fit for a king of the court., ['Style:', 'HR1061', 'Gender:', 'Unisex\n', 'Lace closure\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-the-answer-dmx-conavy-ftwwht-rbkbra
campio xt shoes,99.99,"Imagine you're on the pitch in the '90s when you lace up these Reebok Campio XT shoes. Inspired by vintage soccer style, they have a sleek silhouette and colors reminiscent of classic kits. A suede T-toe perfectly sets off the aggressive rubber toe bumper. With their retro-inspired design and contemporary flair, they capture the spirit of both past and present effortlessly., ['Style:', '100220545', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-campio-xt-shoes-ftwrwhite-burgundy-rbkgum04
energen tech plus shoes,69.99,"Experience the ultimate blend of performance and comfort with the Energen Tech Plus Shoes. Equipped with a Floatride Fuel midsole for exceptional energy return and comfort, these shoes also feature a breathable mesh upper and a durable full rubber outsole. The innovative no-sew support in the forefoot, through hotmelt overlays, ensures a secure and comfortable fit, making them perfect for any activity., ['Style:', '100074790', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-plus-shoes-dynred-cblack-white
energen tech shoes,69.99,"From the morning run through to the rest of your day, the Energen Tech keeps you comfortable with its cushioning FuelFoam midsole. The overlays on the upper provide targeted support where you need it most, and a rubber grip outsole lets you stride confidently in all conditions., ['Style:', '100074803', 'Gender:', 'Unisex\n', 'Padded ankle collar\n', 'Responsive fuelfoam       midsole cushioning\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-shoes-pugry3-ftwwht-cblack
nanoflex tr 2.0 training shoes,69.99,"From jump ropes to kettlebells, your workouts are intense. Count on these men's Reebok training shoes to support you from the dynamic warmup to the post-workout mobility work. The breathable mesh upper is reinforced with durable overlays for a sporty look and a lightweight feel while a heel clip adds stability. The high-traction outsole offers enhanced grip., ['Style:', '100074538', 'Gender:', 'Men\n', 'Breathable mesh\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nanoflex-tr-2-0-training-shoes-eacobl-obs-ftwwht
club c 85 vintage shoes,89.99,"Taking their cue from the '80s court classic, these shoes are all about simplicity. They have a leather upper and a timeless easy-to-wear style. The EVA midsole gives you lightweight cushioning., ['Style:', '100201173', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vintage-shoes-grey6-grey6-grey6
